femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incident_duration
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,003,99003,Anderson (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,a267e53963c3a03907093ce1d17789cfa3982339,3d9da242-6a69-43f6-8b8a-863877e0d7d1,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,011,99011,Bourbon (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,a33880a7bf1fed87633e8805fde3e3028e6630f7,e9cd77e8-6ce2-485b-a08d-e30e20d431ee,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,019,99019,Chautauqua (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,db1c01995912a9c83e3b793343c2b4ee05d73f45,d3978f50-510d-4041-907a-7a03f9d1d4a9,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,021,99021,Cherokee (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,4e926bf035088f9e78bdeb2df27e88bf1f542630,65415abb-c141-42f4-b880-c05881800bd3,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,049,99049,Elk (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,e7aa5005ff16a4c560fd4d3abc31b75d8e82ac2b,03b7329d-1309-4cdd-970c-271374aa10d7,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,073,99073,Greenwood (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,2418f556d7736a177f55cc2902bad0177f241369,6cda0691-8bed-4350-9950-7caf1d8e0b7f,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,107,99107,Linn (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,3df6a29330df5898f8aa05335828c3881055747a,b028ab6b-da5c-4339-8336-6bb1b3451113,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,127,99127,Morris (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,dd9752ba4cc89d7cc5c63922702ade3a430c29a6,8d3a4ba7-6d5f-4e74-b733-644302c216a3,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,133,99133,Neosho (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,775a2d88cc6285eb7cb59e55d9ac1c23a36fd1c8,3cf5d870-7cb3-446b-b3be-9ea403c8806a,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,149,99149,Pottawatomie (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,017d0a9d0f1f87b7b5bd7956a9d844b65ae1a74f,be88222e-eeff-46ab-bc10-609d62f6b9f2,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,205,99205,Wilson (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,1639ae7ea690877aeb3a2ffc973332db8c112149,173bdec8-9f32-4a6a-b016-bfb8421e36b9,5.0
DR-4800-KS,4800,KS,DR,2024-07-15 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",False,False,True,True,2024-04-25 00:00:00+00:00,2024-04-30 00:00:00+00:00,,False,20,207,99207,Woodson (County),24074,,2024052803,7,"2,F,T,W",2024-08-27T18:22:14.800Z,c048f1fa6a115c10d8f5a9a9eef9812ec2d78f4d,950a9858-fc7c-4b05-ba06-15b1f20fb73e,5.0
DR-4799-NH,4799,NH,DR,2024-07-10 00:00:00+00:00,2024,Winter Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,,False,33,001,99001,Belknap (County),24060,,2024040401,1,"5,F,W",2024-08-27T18:22:14.800Z,f3778c3373b61c2c3b6b9f33533b203072d48e28,f5e5ca97-03d3-4bd3-8459-65ce6fd2dfb5,2.0
DR-4799-NH,4799,NH,DR,2024-07-10 00:00:00+00:00,2024,Winter Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,,False,33,003,99003,Carroll (County),24060,,2024040401,1,"5,F,W",2024-08-27T18:22:14.800Z,952d8e6940c158e93b81d10837ff6ab2007c564c,13a01eba-775e-4ffa-ac4c-7b5e487792e7,2.0
DR-4799-NH,4799,NH,DR,2024-07-10 00:00:00+00:00,2024,Winter Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,,False,33,009,99009,Grafton (County),24060,,2024040401,1,"5,F,W",2024-08-27T18:22:14.800Z,4e4c0ade2ca5037832503be92b5d9643a1d60e56,d57b8926-86e7-4525-9559-9e147c4eca36,2.0
DR-4799-NH,4799,NH,DR,2024-07-10 00:00:00+00:00,2024,Winter Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,,False,33,015,99015,"Rockingham (County)(in (P)MSA 4160,4760,6450)",24060,,2024040401,1,"5,F,W",2024-08-27T18:22:14.800Z,9f6532ea52a3d9e52548c8cb6b8a6310e2426ffc,7a920d4d-5b57-4772-ac98-67760fec5c31,2.0
DR-4799-NH,4799,NH,DR,2024-07-10 00:00:00+00:00,2024,Winter Storm,SEVERE WINTER STORM AND FLOODING,False,False,True,True,2024-04-03 00:00:00+00:00,2024-04-05 00:00:00+00:00,,False,33,019,99019,Sullivan (County),24060,,2024040401,1,"5,F,W",2024-08-27T18:22:14.800Z,0c88c85fddbaf90c6bc159185513ec094bb0048b,e8d2a78d-8795-449a-9c86-d50a79313686,2.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,001,99001,Anderson (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,cae9d02191be57d59600c5f37b05792c26c074e5,7ec8d121-0ae7-47b8-8b6a-01885344fd78,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,005,99005,Angelina (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,b4a44b6995ec8b4f22ff9db23de0ffe711214407,00dd35c1-d8b3-4052-a9bf-550fc9a2c869,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,007,99007,Aransas (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,6bdf1fb5f4341d198a44fa754fe07fd21198caff,6a5d13ef-04a7-493b-a3be-bef864f092cd,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,041,99041,Brazos (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,a5695623da9abedd7f418c030c8a146554fa089c,110b9083-77fc-4786-a9e8-cdb8519eb422,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,051,99051,Burleson (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,7d03ec201f0a8cfdd511efc5882625a45d6a060d,6350c1f2-b172-42c6-90b5-471617f81d40,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,057,99057,Calhoun (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,dab50def828437d2ecc26147c219ed55ae351b06,73941516-8aca-438f-9c1f-9cec86c2d04d,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,061,99061,Cameron (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e8a7164200561faac78a355f21c54431a4d09ea5,0296d1b2-3862-489d-a4b7-ff7e373863ca,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,063,99063,Camp (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e7e9519f98a9545b35dfcf13e1f5c7acf0dcc113,6b3851e0-4079-4f72-af49-c7119fa0f20b,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,067,99067,Cass (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,29d5acda385ca4af8e672e6fd46d8b4de1df5ddf,86a77c46-458a-4230-9e92-6d276a5e8719,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,073,99073,Cherokee (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,119760fce3e442d2e7cb6074e7739bf5168226f1,701bcdd7-67a1-4a6b-b351-81f8e05783cf,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,089,99089,Colorado (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,a3266648166f16fd41c7c1da7cd5b31a1ccf0e92,a515be20-f1fc-48e1-ab34-b078775a271e,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,123,99123,DeWitt (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,24b391399a6bafcfb2ceac4d0fd37b19142a2b86,d8521880-deed-4001-b701-c9c74d537e1c,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,149,99149,Fayette (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,3cd51f7ad1c9f1878aedff807a4d4930c48f360b,12805e0d-4505-4b8f-9055-1fe8a6b136fa,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,161,99161,Freestone (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,6325f31accbfa04aef4adcb52ed8fc12dc8036ce,2b2d2c48-7565-4747-b349-ac237dae7eef,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,175,99175,Goliad (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,33db7123cdfbaec42a9e6cbe222b3b3dc1a49821,8d99bfaf-c579-4707-92a1-84cd588efe5a,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,183,99183,Gregg (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,f6f20df0aff3781bfcfc5ced1f870361c664175a,6d2815f5-00b7-4a08-92ef-6aab01ba626a,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,185,99185,Grimes (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,2971cf8216fd5dc33c3636baeb413958e1ffc5fa,c41af707-dcb3-4a18-836a-0707623e57e4,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,199,99199,Hardin (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,bb4b5ba42e1193ebf1d6cb5fc7fcdfe4ceacbab6,dc4923c2-a078-44e9-a1c2-ce751f6e7b74,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,203,99203,Harrison (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,cc19eeaa0dd040fc92f9a2ad739f1c102c40a850,e91becb8-4208-4850-bcfa-d17adf4d816d,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,215,99215,Hidalgo (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,2932c1266872fc53f9200a1f5ecd7181c912dd90,7497e31e-8dbc-49ca-a8db-4e4258f9ff7f,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,225,99225,Houston (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,4cfe3754978e8c9dafb09d06a7dc9d69918048b9,3c52a47a-a259-4b23-b3e2-f6c4c4ddc3c8,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,261,99261,Kenedy (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,7c31a4353df8e380e6d497dffedf67f64a2f0e45,9b975eeb-8719-4a3c-90a1-cd193720e9e9,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,273,99273,Kleberg (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,96abbd97975ce8f6ddc62d4d4a1a98ee4f17ef0a,b22a86fa-30dc-4b3f-98e6-9b2750acd837,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,285,99285,Lavaca (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,bb2bc0c134a9ce7153a3b96ea3dbde81edc94075,3c5cea2d-4ca2-4d05-98dd-46af698a73e3,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,287,99287,Lee (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,6df0b2959957bf77f7d2cc0397055606cdd1f976,018468b5-31aa-4825-a1f7-c5b66c9d8cbc,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,289,99289,Leon (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,f82fc8133f7ecb0898c4b7f9a46ea2ce0e88fe2c,b54bbb03-0d0e-420c-a171-3b1266878dbc,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,313,99313,Madison (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,5466fc6357acb4961cbb8a2851cec02fb9f4a0e0,3f23ae09-01cf-4ea4-aa3b-3dc8dd451cbe,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,315,99315,Marion (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,2eb9b98920167c5e278055b9e2d0fef41ecea7ad,abf0b32a-a6de-4de3-81f4-5278a40ddef2,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,331,99331,Milam (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,dc59dd28ff223126b109a2efdcf9ded646b3033c,bfc85f39-4368-4771-833b-7c49d9b3df3c,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,343,99343,Morris (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,29930c9fb343482cf160117dbd612bd75107c072,a0b3084f-dd40-48ff-be0c-b73a17bd14b2,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,351,99351,Newton (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e2338508f835e838721f474603b5cba5efae664d,dfb6aef0-0a71-473e-be7b-ad013790a8dd,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,355,99355,Nueces (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,522955ef1d7f2e352df0d7e862babd6193738bcd,c5687aca-6221-4337-825e-ce0e4a140644,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,365,99365,Panola (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,fdb736a7c00a26f07267ebbc9b8be70cabfcd3ba,21e8fe9f-466a-4d39-99b5-82d3c613642b,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,391,99391,Refugio (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,4d15bbe3f9257085050820e53702b694e235d5a1,5d35a45a-dc4d-419a-a43b-dbc5be1d0aa7,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,395,99395,Robertson (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,899834e6f36a3f71923b124c5787d34f83015f1f,bcbde931-6b08-4a67-a85c-54c42f0094c3,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,401,99401,Rusk (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,59468ca9f7d169a9adb55a29ba02b5a47a3e99cc,2728718e-4bfb-4896-834e-001a3b52d951,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,403,99403,Sabine (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,861d13c326248ea6dfc0671aff7fbbc4ecb9c7f7,0726e47b-60d9-4c9d-9ddc-1557c6acf456,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,405,99405,San Augustine (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,2a78fcec164f6aae2a61db71cbf2328b5e9568ba,081bacf3-5b6f-43fc-9ee2-0a0d9f43740b,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,409,99409,San Patricio (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,f5c71ddee912b58daf2575cdec6945a55961c986,35a62971-fb09-41f8-8779-0d22d6d78263,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,457,99457,Tyler (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,8f6f41701ef4c604e8e77aa9f5c53f7d88c3cf1f,5a838bb7-adc0-4ad3-b0ad-dde0e62746e1,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,459,99459,Upshur (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,0d06a4d2af971f200d8c925b7312fdd57c6f8274,ae0146a5-414b-42ff-9b75-fc73307d7302,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,469,99469,Victoria (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,721bbd4c4d7c7ceb1a51004adcce9c591523ae67,16c71b71-905c-49ac-b663-712628b7a1ee,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,477,99477,Washington (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,633a002a5483a04a3389a0ba9353d9e2391285e9,2481bdda-5949-4c9c-bc43-c638b9abb14b,4.0
DR-4798-TX,4798,TX,DR,2024-07-09 00:00:00+00:00,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05 00:00:00+00:00,2024-07-09 00:00:00+00:00,,False,48,479,99479,Webb (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,56d073c8fe4acaf8045f314b37702f95f2752dca,a885e0a0-9f35-4f52-8de7-f69a26f53941,4.0
